应用代码,应用名称,应用类型,公司名称,app大小,版本号,更新时间,评分,下载人数,应用介绍,图标,下载地址,爬取时间
C100950421,同城百应,便捷生活,湖北沄汇信息科技有限公司,4.57MB,1.0.5,2019-07-29,score_0,<10000次,同城百应-应你所想！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0532ceb0c66148d5a25a8c591808356b.png,http://appdlc.hicloud.com/dl/appdl/application/apk/05/0532ceb0c66148d5a25a8c591808356b/com.tcbaiying.portal.1907251419.apk?sign=portal@portal1564388532057&source=portalsite,2019-07-29
C100217211,百城无忧,便捷生活,洪江市百邑电子商务有限公司,48.17MB,5.2.0,2019-07-29,score_0,<10000次,洪江自己的APP，这里有好吃的，好喝的，好玩的，好看的，还有好多小伙伴！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/65e9e51977d7409cb155e8dd913df743.png,http://appdlc.hicloud.com/dl/appdl/application/apk/65/65e9e51977d7409cb155e8dd913df743/com.chance.baichengwuyou.1907271155.apk?sign=portal@portal1564388533327&source=portalsite,2019-07-29
C100939599,国菜,便捷生活,马鞍山市鲜菜电子商务有限公司,16.89MB,v1.0.0,2019-07-29,score_0,<10000次,一款在线购物app，用户可以通过下载app在线购物，然后商家接单，骑手配送上门。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/04136fb35ed748198e7808f38a415c3e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/04/04136fb35ed748198e7808f38a415c3e/com.techfly.guo_cai_mall.1907260950.apk?sign=portal@portal1564388533962&source=portalsite,2019-07-29
C100834771,居O管家,便捷生活,昆明居鸥科技有限责任公司,2.16MB,1.0.2,2019-07-29,score_0,<10000次,居O管家是一个帮助物业方管理业主的便捷工具，可支持无限多的物业方使用，业主可以通过身份绑定而确认和物业公司的服务关系。从而获取所在小区的对应服务。应用内包含有物业缴费，小区服务，小区公共等主要功能应用。业主可以在应用内管理多套房产，实现快捷管理。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/43c510e406cc45fbac553423783bffda.png,http://appdlc.hicloud.com/dl/appdl/application/apk/43/43c510e406cc45fbac553423783bffda/com.serve.file.1907261632.apk?sign=portal@portal1564388534612&source=portalsite,2019-07-29
C100868039,车龙王商家端,便捷生活,上海衡修信息科技有限公司,35.13MB,1.0.3,2019-07-29,score_10,<10000次,车龙王商家端帮助商家管理店铺，与客户建立更密切的联系，提升管理效率，提高用户到店消费的频率。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0365bb1b3f2745fe8331bf629bc51e7d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/03/0365bb1b3f2745fe8331bf629bc51e7d/com.exiu.cardragonking.1907261539.apk?sign=portal@portal1564388535204&source=portalsite,2019-07-29
C100952577,甬城智慧社区,便捷生活,宁波互佳智慧科技有限公司,88.39MB,1.0.0,2019-07-29,score_0,<10000次,智慧，创造美好生活。以智慧创造美好生活为愿景，通过智慧社区切入，向下打通智慧家庭，向上打通智慧城市；以大数据能力和人工智能技术，为用户提供精准的增值服务。高稳定性：用户数据的存储支撑了国内千万用户PB用户数据的；全球覆盖：你可以将文件放置在对业务最有利的区域让用户实现,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/437d345a9ace4ed5bcdafd1c2e5020fd.png,http://appdlc.hicloud.com/dl/appdl/application/apk/43/437d345a9ace4ed5bcdafd1c2e5020fd/com.hujia.xiaoqu.1907231534.apk?sign=portal@portal1564388535876&source=portalsite,2019-07-29
C100922069,垃圾分类,便捷生活,杭州虎鱼网络科技有限公司,4.88MB,1.0.0,2019-07-29,score_0,<10000次,输入垃圾名称快速查询垃圾种类，最实用的垃圾分类工具！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/102f119d99d24818831b710ace7ce74a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/10/102f119d99d24818831b710ace7ce74a/com.huyu.lajzs.1907231936.apk?sign=portal@portal1564388536483&source=portalsite,2019-07-29
C100690621,赚钱高手,便捷生活,深圳市蓝色思维网络科技有限公司,12.49MB,1.5.1,2019-07-29,score_9,61万次,**,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/77009b459ccf47fd86bad94dc033960c.png,http://appdlc.hicloud.com/dl/appdl/application/apk/77/77009b459ccf47fd86bad94dc033960c/me.gaoshou.ssh.1907261220.apk?sign=portal@portal1564388537680&source=portalsite,2019-07-29
C100152801,爱仙桃,便捷生活,湖北百护网络科技股份有限公司,48.18MB,5.2.0,2019-07-29,score_10,<10000次,这里有好多好玩的，,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f8547bfc46e34b8584ab3372e72ffe75.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f8/f8547bfc46e34b8584ab3372e72ffe75/com.chance.aixiantao.1907270030.apk?sign=portal@portal1564388538263&source=portalsite,2019-07-29
C10841391,彩龙社区,便捷生活,昆明信息港传媒有限责任公司,60.40MB,3.9.0,2019-07-29,score_8,7万次,彩龙社区-云南最具人气互动社区,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/d7b6f40471954062a8542898a9c01a25.png,http://appdlc.hicloud.com/dl/appdl/application/apk/d7/d7b6f40471954062a8542898a9c01a25/cn.kunming.mkm.1907260546.apk?sign=portal@portal1564388538849&source=portalsite,2019-07-29
C100643087,安居小宝,便捷生活,季雪飞,24.76MB,3.7.8_190723_release,2019-07-29,score_10,1万次,家庭安全：移动侦测、传感报警。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/98622119d8ef4a92bbe4864725e60c58.png,http://appdlc.hicloud.com/dl/appdl/application/apk/98/98622119d8ef4a92bbe4864725e60c58/com.ajb.sh.1907231628.apk?sign=portal@portal1564388539595&source=portalsite,2019-07-29
C100682669,蜜步换电,便捷生活,北京蜜步科技有限公司,18.66MB,2.3.1,2019-07-29,score_0,<10000次,蜜步换电，是北京蜜步科技有限公司为电动车使用者打造的智能换电平台，致力于为电动车使用者提供更安全，更高效的充电方式。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/035e1c016c12485d95d1b68c0173f590.png,http://appdlc.hicloud.com/dl/appdl/application/apk/03/035e1c016c12485d95d1b68c0173f590/com.baojia.huandian.1907290155.apk?sign=portal@portal1564388545533&source=portalsite,2019-07-29
C100669899,蚂蚁拍拍,便捷生活,河南省御之谷网络科技有限公司,8.91MB,05.00.0000,2019-07-29,score_3,<10000次,-----万千好物，尽在蚂蚁拍拍-----,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/548422037323408f9bef6e4e5bd17ebb.png,http://appdlc.hicloud.com/dl/appdl/application/apk/54/548422037323408f9bef6e4e5bd17ebb/io.dcloud.zszy03.c01.zstestsite.com.1907290050.apk?sign=portal@portal1564388546113&source=portalsite,2019-07-29
C100655685,工派派,便捷生活,深圳工派派网络科技有限公司,19.50MB,1.1.6,2019-07-29,score_0,<10000次,工派派主要是为蓝领工人提供优质的一站式求职服务。诚信招聘，所有招聘信息都会经过人工严格审核，安全省心；工人可免费求职、大数据精准定位匹配工作、快速上岗。具备稳定性高、功能强大、操作便捷等一系列优势，让工人们达到找工快、领薪快的目的。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a93e0a2318b44a668fe3d909619f6d21.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a9/a93e0a2318b44a668fe3d909619f6d21/io.dcloud.H54B04E4F.1907290010.apk?sign=portal@portal1564388546719&source=portalsite,2019-07-29
C100655715,家服诚信通,便捷生活,济南丽阳神州智能科技有限公司,42.12MB,1.3.3,2019-07-29,score_0,<10000次,本应用可供家政服务人员及用户使用。用户可通过APP对家政服务人员进行扫码认证，杜绝冒用他人上岗证现象；同时可查看服务人员的职业诚信信息并对服务人员进行工作评价。服务人员可通过APP出示电子二维码供用户扫码认证，及时获取家政主管部门及企业下发的工作通知及动态信息。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/46a0be9173744968b607aab73a077f2c.png,http://appdlc.hicloud.com/dl/appdl/application/apk/46/46a0be9173744968b607aab73a077f2c/com.sdses.jz.android.1907290010.apk?sign=portal@portal1564388547262&source=portalsite,2019-07-29
C100591137,甘泉生活帮,便捷生活,甘泉县生活帮电子商务有限公司,47.97MB,5.2.0,2019-07-29,score_0,<10000次,甘泉人自己的APP，这里有好吃的，好喝的，好玩的，好看的，还有好多小伙伴！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/385e89c72b324f20bf3744b9881a9955.png,http://appdlc.hicloud.com/dl/appdl/application/apk/38/385e89c72b324f20bf3744b9881a9955/com.chance.ganquanshenghuotong.1907282030.apk?sign=portal@portal1564388548004&source=portalsite,2019-07-29
C100549393,源自家,便捷生活,广东源自家信息服务有限公司,68.01MB,3.0.1,2019-07-29,score_0,<10000次,广东源自家信息服务有限公司，领先的房屋管理云服务商。开发并运营“源自家APP”，基于领先的物联网智能门锁管理房屋。房东或运营商发布房源并安装物联网智能门锁；房东或运营商可选择自住、授权他人入住或上架出租；平台提供房屋日租、月租模式预订，实名认证、人脸识别、电子租赁合同保障交易双方合法权益；用户（房东、租客、被授权人）APP设置开锁个人私密，密码/指纹/APP任性开锁，体验自主入住、保洁一呼百应、周边商业服务到家的创新生活；房东或运营商轻松、安全地管理各地房源。除此之外，APP还集成众多角色管理云服务，包括管家、保洁员、安装员、商业用户等。“源自家APP”为用户提供公平、安全、自主、省时、省钱的交易服务环境。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e8c571a867ec45cda072b12ce69bca90.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e8/e8c571a867ec45cda072b12ce69bca90/com.huasharp.smartapartment.1907281810.apk?sign=portal@portal1564388548572&source=portalsite,2019-07-29
C100526451,趣兜风,旅游住宿,杭州湾心网络科技有限公司,34.69MB,1.5.4,2019-07-29,score_10,15万次,趣兜风，您的自驾必备神器！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/4794a191e3094cb688a6b4ea07f30ee5.png,http://appdlc.hicloud.com/dl/appdl/application/apk/47/4794a191e3094cb688a6b4ea07f30ee5/com.chemeng.roadbook.1907261713.apk?sign=portal@portal1564388623465&source=portalsite,2019-07-29
C100748555,日照文旅,旅游住宿,日照市文化旅游集团有限公司,43.94MB,1.2.2,2019-07-29,score_5,<10000次,“日照文旅APP”为创新型智慧旅游模式，通过深度部署移动端入口，全面触达游客，为游客提供“一机化、跨区域、全覆盖”的便捷服务。游客只需登录手机APP，就可享受”游前、游中、游后”全程旅游服务。为游客打造无障碍浸入式旅游体验。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/b2afb625e20444b5aa1cc2d8daafe9e7.png,http://appdlc.hicloud.com/dl/appdl/application/apk/b2/b2afb625e20444b5aa1cc2d8daafe9e7/com.dhcc.rizhaoapp.pro.1907260610.apk?sign=portal@portal1564388624049&source=portalsite,2019-07-29
C100157187,来画短视频制作,拍摄美化,深圳市前海手绘科技文化有限公司,85.78MB,3.5.1,2019-07-29,score_10,28万次,来画视频是好用的全民动画短视频创作平台。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ca1594b50e9346feb5cd996f3347256b.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ca/ca1594b50e9346feb5cd996f3347256b/com.laihua.standard.1907281108.apk?sign=portal@portal1564388740841&source=portalsite,2019-07-29
C100321657,相机恶作剧,拍摄美化,深圳市大宇创新科技有限公司,58.48MB,1.6,2019-07-29,score_8,<10000次,这是作者献给爱恶作剧，恶搞朋友，整蛊家人的朋友们，这是一款整人娱乐类的App。在这里你可以发现相机原来可以这样子玩的。本应用可以做出各种好玩的相片，不同于其他的相机。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/456871619ce64d01ad934a43b5430f8c.png,http://appdlc.hicloud.com/dl/appdl/application/apk/45/456871619ce64d01ad934a43b5430f8c/com.dayu.xiamjierzuoju.1907261313.apk?sign=portal@portal1564388741743&source=portalsite,2019-07-29
C10062866,魔漫相机,拍摄美化,北京百舜华年文化传播有限公司,61.34MB,4.2.3,2019-07-29,score_5,1040万次,【应用介绍】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/b01a6e64b8a445a48388abe4649b0f6e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/b0/b01a6e64b8a445a48388abe4649b0f6e/com.manboker.headportrait.1907290055.apk?sign=portal@portal1564388742366&source=portalsite,2019-07-29
C10179850,Fotor照片编辑器,拍摄美化,成都恒图科技有限责任公司,40.98MB,5.1.2.601,2019-07-29,score_10,286万次,一站式的图片编辑，分享和交易平台。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f54c00793beb471c9400b9d6f6fe1d5d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f5/f54c00793beb471c9400b9d6f6fe1d5d/com.everimaging.photoeffectstudio.1907290330.apk?sign=portal@portal1564388743734&source=portalsite,2019-07-29
C10298836,Pixlr照片处理,拍摄美化,欧特克(中国)软件研发有限公司,30.10MB,3.4.16,2019-07-29,score_6,218万次,欢迎通过以下方式告诉我们有关您对,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0564e2e48d6b45e582520fccfee69437.png,http://appdlc.hicloud.com/dl/appdl/application/apk/05/0564e2e48d6b45e582520fccfee69437/com.pixlr.express.1907290100.apk?sign=portal@portal1564388744225&source=portalsite,2019-07-29
C10093065,杭州之家,新闻阅读,杭州文化广播电视集团,34.46MB,5.2.4,2019-07-29,score_6,28万次,杭州之家潮生活、览天下，用心定制内容，贴心帮办服务。整合文广集团5个广播频率、6个电视频道、数百万小时的优质视频内容；覆盖40+政务部门、500+服务事项；全新杭州之家将呈现独有的三个加号：“新闻+服务、视频+直播、问政+便民”。新面孔更有新期待，这三个加号要给你最新潮的玩法。杭州之家离新闻更近、与你更近！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/66cb1a23b4a245a6b07a9aeac6ab4b27.png,http://appdlc.hicloud.com/dl/appdl/application/apk/66/66cb1a23b4a245a6b07a9aeac6ab4b27/com.hoge.android.hz24.1907291152.apk?sign=portal@portal1564388870610&source=portalsite,2019-07-29
C100715725,即阅免费小说,新闻阅读,重庆书漫文化传播有限公司,0.94MB,1.3.2,2019-07-29,score_7,3万次,即阅免费小说-百万本小说资源的免费看书神器！连载小说实时更新，完本小说尽情阅读，武侠小说,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/228e94a84b1245e4ae88ccae7c1bc6a8.png,http://appdlc.hicloud.com/dl/appdl/application/apk/22/228e94a84b1245e4ae88ccae7c1bc6a8/com.kyysm.jymfxs.1907291101.rpk?sign=portal@portal1564388871197&source=portalsite,2019-07-29
C100267699,鲁班乐标,新闻阅读,成都鲁班建业科技股份有限公司,10.26MB,V4.0.7,2019-07-29,score_8,<10000次,鲁班乐标----建筑行业一款实时，及时，完整的招投标APP。可以查询到企业资质，用大数据的形式来解决招投标中遇到的问题，让你能够更快、更好、更准的投到项目，是建筑行业必备的一款投标神器！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/cd76448c39984488828773c5e8248300.png,http://appdlc.hicloud.com/dl/appdl/application/apk/cd/cd76448c39984488828773c5e8248300/com.lubanjianye.biaoxuntong.1907271655.apk?sign=portal@portal1564388871702&source=portalsite,2019-07-29
